Matter,T1,B0,ADC,FA,L1,L2,L3,RA,RD,TR,VR
3,171.77080,440.000,1.0709000E-03,1.5790000E-01,1.0709000E-03,8.9706000E-04,7.8102000E-04,1.3001000E-01,8.3904000E-04,2.7490000E-03,9.7517000E-01
3,157.02290,466.000,9.9288000E-04,1.1195000E-01,9.9288000E-04,8.4262000E-04,8.0609000E-04,9.1794000E-02,8.2436000E-04,2.6416000E-03,9.8782000E-01
3,180.24570,448.000,1.1123000E-03,1.7438000E-01,1.1123000E-03,8.8113000E-04,7.9568000E-04,1.4384000E-01,8.3841000E-04,2.7891000E-03,9.7044000E-01
3,169.26390,355.000,1.0114000E-03,1.5342000E-01,1.0114000E-03,8.2147000E-04,7.5428000E-04,1.2626000E-01,7.8788000E-04,2.5872000E-03,9.7711000E-01
3,171.07550,400.000,1.0854000E-03,1.7683000E-01,1.0854000E-03,8.4231000E-04,7.8017000E-04,1.4591000E-01,8.1124000E-04,2.7079000E-03,9.6990000E-01
3,170.14390,434.000,1.3537000E-03,9.6303000E-02,1.3537000E-03,1.2108000E-03,1.1183000E-03,7.8875000E-02,1.1645000E-03,3.6827000E-03,9.9079000E-01
3,216.60950,283.000,9.0413000E-04,2.1076000E-01,9.0413000E-04,6.6022000E-04,6.1524000E-04,1.7469000E-01,6.3773000E-04,2.1796000E-03,9.5764000E-01
3,177.39260,322.000,1.0904000E-03,2.7137000E-01,1.0904000E-03,7.4927000E-04,6.5015000E-04,2.2722000E-01,6.9971000E-04,2.4899000E-03,9.2916000E-01
3,157.85270,382.000,1.6329000E-03,1.0973000E-01,1.6329000E-03,1.4270000E-03,1.3162000E-03,8.9953000E-02,1.3716000E-03,4.3761000E-03,9.8812000E-01
3,186.62810,401.000,1.0041000E-03,1.2935000E-01,1.0041000E-03,8.3883000E-04,7.8550000E-04,1.0621000E-01,8.1216000E-04,2.6284000E-03,9.8372000E-01
3,218.13160,345.000,1.0392000E-03,2.6395000E-01,1.0392000E-03,7.7931000E-04,6.0527000E-04,2.2070000E-01,6.9229000E-04,2.4238000E-03,9.2948000E-01
3,231.99240,354.000,8.9418000E-04,2.0620000E-01,8.9418000E-04,7.5306000E-04,5.8351000E-04,1.7080000E-01,6.6829000E-04,2.2308000E-03,9.5568000E-01
3,226.27370,342.000,8.6017000E-04,1.9598000E-01,8.6017000E-04,7.2544000E-04,5.7443000E-04,1.6210000E-01,6.4993000E-04,2.1600000E-03,9.6029000E-01
3,244.02530,317.000,8.0446000E-04,1.3889000E-01,8.0446000E-04,7.6353000E-04,6.1169000E-04,1.1414000E-01,6.8761000E-04,2.1797000E-03,9.7960000E-01
3,233.89640,333.000,8.8536000E-04,2.1105000E-01,8.8536000E-04,8.3596000E-04,5.7930000E-04,1.7494000E-01,7.0763000E-04,2.3006000E-03,9.5069000E-01
3,233.76030,336.000,8.7148000E-04,1.8940000E-01,8.7148000E-04,8.1581000E-04,5.9562000E-04,1.5652000E-01,7.0572000E-04,2.2829000E-03,9.6098000E-01
3,223.55450,322.000,8.4886000E-04,1.6543000E-01,8.4886000E-04,7.8651000E-04,6.0826000E-04,1.3632000E-01,6.9739000E-04,2.2436000E-03,9.7082000E-01
3,246.34120,287.000,9.6378000E-04,2.9425000E-01,9.6378000E-04,8.4179000E-04,5.1131000E-04,2.4750000E-01,6.7655000E-04,2.3169000E-03,9.0058000E-01
3,220.57700,326.000,1.0039000E-03,2.4828000E-01,1.0039000E-03,8.4373000E-04,5.9437000E-04,2.0702000E-01,7.1905000E-04,2.4420000E-03,9.3342000E-01
3,220.10770,319.000,1.1461000E-03,4.1282000E-01,1.1461000E-03,6.5324000E-04,5.0283000E-04,3.5801000E-01,5.7804000E-04,2.3022000E-03,8.3305000E-01
3,252.82920,279.000,8.6841000E-04,2.0570000E-01,8.6841000E-04,8.1106000E-04,5.7296000E-04,1.7038000E-01,6.9201000E-04,2.2524000E-03,9.5348000E-01
3,236.92650,292.000,7.9172000E-04,1.5611000E-01,7.9172000E-04,7.3679000E-04,5.7877000E-04,1.2851000E-01,6.5778000E-04,2.1073000E-03,9.7413000E-01
3,248.89590,287.000,8.3243000E-04,1.0565000E-01,8.3243000E-04,7.5469000E-04,6.7269000E-04,8.6582000E-02,7.1369000E-04,2.2598000E-03,9.8873000E-01
3,270.30990,302.000,7.5486000E-04,1.4424000E-01,7.5486000E-04,6.8368000E-04,5.6314000E-04,1.1860000E-01,6.2341000E-04,2.0017000E-03,9.7840000E-01
3,256.65410,310.000,8.3268000E-04,1.2103000E-01,8.3268000E-04,7.8040000E-04,6.5393000E-04,9.9303000E-02,7.1717000E-04,2.2670000E-03,9.8476000E-01
3,243.85660,288.000,7.9478000E-04,8.9264000E-02,7.9478000E-04,7.4920000E-04,6.6489000E-04,7.3078000E-02,7.0705000E-04,2.2089000E-03,9.9185000E-01
3,250.21740,307.000,8.5443000E-04,1.5119000E-01,8.5443000E-04,7.8691000E-04,6.2966000E-04,1.2440000E-01,7.0828000E-04,2.2710000E-03,9.7593000E-01
3,243.80200,323.000,8.8295000E-04,1.5653000E-01,8.8295000E-04,8.0944000E-04,6.4313000E-04,1.2886000E-01,7.2629000E-04,2.3355000E-03,9.7416000E-01
3,223.54300,294.000,7.5759000E-04,7.4512000E-02,7.5759000E-04,7.2001000E-04,6.5294000E-04,6.0951000E-02,6.8648000E-04,2.1305000E-03,9.9435000E-01
3,232.66310,319.000,8.3263000E-04,1.2430000E-01,8.3263000E-04,7.4756000E-04,6.4730000E-04,1.0201000E-01,6.9743000E-04,2.2275000E-03,9.8428000E-01
3,238.05980,342.000,1.0936000E-03,3.0020000E-01,1.0936000E-03,7.6385000E-04,5.9582000E-04,2.5282000E-01,6.7984000E-04,2.4532000E-03,9.1015000E-01
3,250.27090,318.000,8.6106000E-04,9.3385000E-02,8.6106000E-04,7.5085000E-04,7.2328000E-04,7.6471000E-02,7.3707000E-04,2.3352000E-03,9.9149000E-01
3,228.75700,322.000,9.4910000E-04,1.9995000E-01,9.4910000E-04,8.0586000E-04,6.2779000E-04,1.6548000E-01,7.1683000E-04,2.3828000E-03,9.5833000E-01
3,225.62160,331.000,8.9935000E-04,1.7162000E-01,8.9935000E-04,8.5330000E-04,6.4021000E-04,1.4152000E-01,7.4676000E-04,2.3929000E-03,9.6820000E-01
3,234.25740,321.000,1.0278000E-03,1.7249000E-01,1.0278000E-03,8.8062000E-04,7.2226000E-04,1.4226000E-01,8.0144000E-04,2.6306000E-03,9.6951000E-01
3,229.57120,308.000,1.2426000E-03,4.8399000E-01,1.2426000E-03,7.2324000E-04,4.1521000E-04,4.3020000E-01,5.6923000E-04,2.3811000E-03,7.4634000E-01
3,215.10880,346.000,1.1779000E-03,2.0196000E-01,1.1779000E-03,1.0586000E-03,7.7728000E-04,1.6719000E-01,9.1793000E-04,3.0138000E-03,9.5598000E-01
3,224.66550,328.000,1.2311000E-03,2.2183000E-01,1.2311000E-03,9.7064000E-04,7.8415000E-04,1.8417000E-01,8.7740000E-04,2.9859000E-03,9.5037000E-01
3,220.95280,341.000,1.2178000E-03,4.6295000E-01,1.2178000E-03,6.8233000E-04,4.5340000E-04,4.0829000E-01,5.6786000E-04,2.3535000E-03,7.8030000E-01
3,209.59790,376.000,1.3593000E-03,1.5581000E-01,1.3593000E-03,1.1348000E-03,9.9718000E-04,1.2826000E-01,1.0660000E-03,3.4913000E-03,9.7592000E-01
3,217.02030,413.000,1.2179000E-03,1.4771000E-01,1.2179000E-03,1.0349000E-03,9.0611000E-04,1.2149000E-01,9.7051000E-04,3.1589000E-03,9.7824000E-01
3,216.84150,341.000,1.1835000E-03,3.9999000E-01,1.1835000E-03,7.1257000E-04,5.2095000E-04,3.4554000E-01,6.1676000E-04,2.4170000E-03,8.4006000E-01
3,216.96220,372.000,1.0950000E-03,1.6552000E-01,1.0950000E-03,1.0035000E-03,7.8288000E-04,1.3640000E-01,8.9320000E-04,2.8814000E-03,9.7093000E-01
3,242.00280,287.000,8.7935000E-04,4.7763000E-02,8.7935000E-04,8.2859000E-04,8.0050000E-04,3.9028000E-02,8.1454000E-04,2.5084000E-03,9.9774000E-01
3,234.03850,316.000,5.7587000E-04,1.0677000E-01,5.7587000E-04,4.9137000E-04,4.7260000E-04,8.7508000E-02,4.8199000E-04,1.5398000E-03,9.8893000E-01
3,225.57520,271.000,8.1677000E-04,1.4242000E-01,8.1677000E-04,7.5932000E-04,6.1371000E-04,1.1708000E-01,6.8651000E-04,2.1898000E-03,9.7867000E-01
3,223.38390,295.000,9.2021000E-04,1.4961000E-01,9.2021000E-04,8.0145000E-04,6.7898000E-04,1.2307000E-01,7.4021000E-04,2.4006000E-03,9.7724000E-01
3,229.68160,287.000,7.8631000E-04,1.2819000E-01,7.8631000E-04,7.0920000E-04,6.0631000E-04,1.0525000E-01,6.5776000E-04,2.1018000E-03,9.8318000E-01
3,227.19200,260.000,1.1523000E-03,1.1842000E-01,1.1523000E-03,1.0172000E-03,9.0861000E-04,9.7149000E-02,9.6290000E-04,3.0781000E-03,9.8596000E-01
3,219.18160,315.000,2.3132000E-03,1.0918000E-01,2.3132000E-03,2.1111000E-03,1.8553000E-03,8.9500000E-02,1.9832000E-03,6.2796000E-03,9.8788000E-01
3,226.90500,279.000,1.4993000E-03,9.5790000E-02,1.4993000E-03,1.3971000E-03,1.2367000E-03,7.8452000E-02,1.3169000E-03,4.1330000E-03,9.9064000E-01
3,212.71820,325.000,2.6486000E-03,1.4754000E-01,2.6486000E-03,2.5203000E-03,1.9811000E-03,1.2135000E-01,2.2507000E-03,7.1501000E-03,9.7683000E-01
3,219.81340,381.000,3.6394000E-03,1.3752000E-01,3.6394000E-03,3.1699000E-03,2.7574000E-03,1.1300000E-01,2.9637000E-03,9.5667000E-03,9.8096000E-01
3,211.64390,363.000,3.2704000E-03,9.7549000E-02,3.2704000E-03,2.9852000E-03,2.6870000E-03,7.9903000E-02,2.8361000E-03,8.9425000E-03,9.9041000E-01
3,179.27740,396.000,9.6277000E-04,2.5459000E-01,9.6277000E-04,7.2072000E-04,5.7486000E-04,2.1251000E-01,6.4779000E-04,2.2583000E-03,9.3507000E-01
3,185.78790,337.000,9.1269000E-04,1.6095000E-01,9.1269000E-04,7.3822000E-04,6.6906000E-04,1.3256000E-01,7.0364000E-04,2.3200000E-03,9.7474000E-01
3,161.87850,402.000,9.1542000E-04,1.3611000E-01,9.1542000E-04,7.7260000E-04,7.0121000E-04,1.1182000E-01,7.3691000E-04,2.3892000E-03,9.8178000E-01
3,185.59830,387.000,1.0745000E-03,3.8822000E-01,1.0745000E-03,6.5171000E-04,4.8895000E-04,3.3421000E-01,5.7033000E-04,2.2151000E-03,8.5050000E-01
3,183.39590,331.000,8.6732000E-04,9.2750000E-02,8.6732000E-04,7.9165000E-04,7.1982000E-04,7.5948000E-02,7.5574000E-04,2.3788000E-03,9.9136000E-01
3,170.12400,384.000,9.2698000E-04,1.3836000E-01,9.2698000E-04,7.8203000E-04,7.0635000E-04,1.1370000E-01,7.4419000E-04,2.4154000E-03,9.8114000E-01
3,177.74410,388.000,9.4676000E-04,3.1819000E-01,9.4676000E-04,7.1876000E-04,4.7634000E-04,2.6904000E-01,5.9755000E-04,2.1419000E-03,8.9070000E-01
3,181.37060,366.000,1.0152000E-03,1.6122000E-01,1.0152000E-03,7.9508000E-04,7.5755000E-04,1.3279000E-01,7.7631000E-04,2.5679000E-03,9.7507000E-01
3,174.87590,393.000,8.6103000E-04,1.6201000E-01,8.6103000E-04,7.9215000E-04,6.2050000E-04,1.3345000E-01,7.0633000E-04,2.2737000E-03,9.7217000E-01
3,180.52080,403.000,8.8571000E-04,2.4898000E-01,8.8571000E-04,7.4653000E-04,5.2347000E-04,2.0763000E-01,6.3500000E-04,2.1557000E-03,9.3288000E-01
3,191.53240,319.000,9.9726000E-04,2.0206000E-01,9.9726000E-04,7.6697000E-04,6.7383000E-04,1.6727000E-01,7.2040000E-04,2.4381000E-03,9.6021000E-01
3,165.65430,411.000,1.1946000E-03,1.9524000E-01,1.1946000E-03,1.0271000E-03,7.9806000E-04,1.6148000E-01,9.1258000E-04,3.0198000E-03,9.6010000E-01
3,165.76390,429.000,9.5789000E-04,1.8968000E-01,9.5789000E-04,7.8996000E-04,6.5128000E-04,1.5676000E-01,7.2062000E-04,2.3991000E-03,9.6359000E-01
3,171.35240,375.000,1.0664000E-03,2.9744000E-01,1.0664000E-03,7.5893000E-04,5.8027000E-04,2.5036000E-01,6.6960000E-04,2.4056000E-03,9.1086000E-01
3,190.06330,295.000,1.1945000E-03,3.6928000E-01,1.1945000E-03,6.6499000E-04,6.1868000E-04,3.1623000E-01,6.4183000E-04,2.4782000E-03,8.7183000E-01
3,151.92530,386.000,9.6474000E-04,1.5460000E-01,9.6474000E-04,7.6714000E-04,7.2586000E-04,1.2725000E-01,7.4650000E-04,2.4577000E-03,9.7700000E-01
3,158.88800,368.000,9.2655000E-04,2.1050000E-01,9.2655000E-04,7.7101000E-04,5.9946000E-04,1.7447000E-01,6.8524000E-04,2.2970000E-03,9.5402000E-01
3,171.65130,300.000,1.0810000E-03,2.4439000E-01,1.0810000E-03,8.0179000E-04,6.6540000E-04,2.0364000E-01,7.3359000E-04,2.5482000E-03,9.4111000E-01
3,156.65680,440.000,1.1122000E-03,1.4675000E-01,1.1122000E-03,9.0043000E-04,8.4557000E-04,1.2069000E-01,8.7300000E-04,2.8582000E-03,9.7919000E-01
3,167.69680,377.000,1.0553000E-03,1.6891000E-01,1.0553000E-03,9.6549000E-04,7.4901000E-04,1.3925000E-01,8.5725000E-04,2.7698000E-03,9.6968000E-01
3,183.15650,321.000,9.4378000E-04,1.9843000E-01,9.4378000E-04,7.4565000E-04,6.3624000E-04,1.6419000E-01,6.9094000E-04,2.3257000E-03,9.6105000E-01
3,227.16840,282.000,1.0743000E-03,3.1013000E-01,1.0743000E-03,6.9074000E-04,5.9799000E-04,2.6175000E-01,6.4436000E-04,2.3630000E-03,9.0801000E-01
3,206.10230,338.000,9.9580000E-04,1.9467000E-01,9.9580000E-04,7.6663000E-04,6.8558000E-04,1.6099000E-01,7.2610000E-04,2.4480000E-03,9.6325000E-01
3,154.75160,348.000,8.5076000E-04,7.9396000E-02,8.5076000E-04,8.1895000E-04,7.2821000E-04,6.4963000E-02,7.7358000E-04,2.3979000E-03,9.9353000E-01
3,153.50330,339.000,8.6372000E-04,8.0693000E-02,8.6372000E-04,8.2088000E-04,7.3557000E-04,6.6029000E-02,7.7822000E-04,2.4202000E-03,9.9335000E-01
3,152.39620,332.000,9.8464000E-04,1.4250000E-01,9.8464000E-04,7.9479000E-04,7.5868000E-04,1.1715000E-01,7.7673000E-04,2.5381000E-03,9.8044000E-01
3,147.54970,319.000,9.1755000E-04,1.8197000E-01,9.1755000E-04,7.5898000E-04,6.3472000E-04,1.5024000E-01,6.9685000E-04,2.3113000E-03,9.6664000E-01
3,147.53960,302.000,9.4208000E-04,1.3759000E-01,9.4208000E-04,8.0070000E-04,7.1747000E-04,1.1306000E-01,7.5908000E-04,2.4602000E-03,9.8127000E-01
3,140.87430,313.000,1.0966000E-03,3.0779000E-01,1.0966000E-03,6.6298000E-04,6.4695000E-04,2.5965000E-01,6.5497000E-04,2.4065000E-03,9.1120000E-01
3,166.97910,331.000,8.9554000E-04,1.7189000E-01,8.9554000E-04,8.0449000E-04,6.3016000E-04,1.4175000E-01,7.1733000E-04,2.3302000E-03,9.6883000E-01
3,173.31410,280.000,9.6743000E-04,1.9874000E-01,9.6743000E-04,7.5105000E-04,6.5640000E-04,1.6445000E-01,7.0372000E-04,2.3749000E-03,9.6138000E-01
3,153.60560,305.000,1.2276000E-03,3.9707000E-01,1.2276000E-03,7.1424000E-04,5.5903000E-04,3.4272000E-01,6.3664000E-04,2.5009000E-03,8.4611000E-01
3,243.11410,197.000,1.1622000E-03,4.8829000E-01,1.1622000E-03,6.8979000E-04,3.7651000E-04,4.3473000E-01,5.3315000E-04,2.2285000E-03,7.3639000E-01
3,195.05890,378.000,1.6965000E-03,7.8987000E-02,1.6965000E-03,1.5406000E-03,1.4522000E-03,6.4627000E-02,1.4964000E-03,4.6893000E-03,9.9382000E-01
3,158.94430,341.000,1.0200000E-03,3.1490000E-01,1.0200000E-03,7.4917000E-04,5.2275000E-04,2.6606000E-01,6.3596000E-04,2.2919000E-03,8.9587000E-01
3,158.22710,354.000,9.9111000E-04,1.4042000E-01,9.9111000E-04,8.4440000E-04,7.4937000E-04,1.1541000E-01,7.9688000E-04,2.5849000E-03,9.8041000E-01
3,152.07380,421.000,1.4617000E-03,1.0048000E-01,1.4617000E-03,1.2680000E-03,1.2085000E-03,8.2318000E-02,1.2383000E-03,3.9382000E-03,9.9014000E-01
3,167.28380,320.000,9.5917000E-04,2.8194000E-01,9.5917000E-04,6.9331000E-04,5.4065000E-04,2.3655000E-01,6.1698000E-04,2.1931000E-03,9.2026000E-01
3,150.72940,330.000,1.0926000E-03,1.3723000E-01,1.0926000E-03,9.3417000E-04,8.3142000E-04,1.1276000E-01,8.8280000E-04,2.8582000E-03,9.8129000E-01
3,147.95600,406.000,1.4176000E-03,1.1145000E-01,1.4176000E-03,1.2059000E-03,1.1510000E-03,9.1381000E-02,1.1784000E-03,3.7745000E-03,9.8792000E-01
3,158.01750,330.000,8.5181000E-04,2.4521000E-01,8.5181000E-04,6.0114000E-04,5.3775000E-04,2.0435000E-01,5.6944000E-04,1.9907000E-03,9.4242000E-01
3,160.24820,326.000,1.2404000E-03,1.1631000E-01,1.2404000E-03,1.0393000E-03,1.0030000E-03,9.5398000E-02,1.0212000E-03,3.2828000E-03,9.8691000E-01
3,140.61950,414.000,2.0899000E-03,1.3020000E-01,2.0899000E-03,1.7467000E-03,1.6311000E-03,1.0691000E-01,1.6889000E-03,5.4677000E-03,9.8350000E-01
3,198.43360,346.000,1.7518000E-03,2.1196000E-01,1.7518000E-03,1.3055000E-03,1.1725000E-03,1.7572000E-01,1.2390000E-03,4.2298000E-03,9.5671000E-01
3,142.95180,321.000,9.6283000E-04,1.7653000E-01,9.6283000E-04,7.8691000E-04,6.7676000E-04,1.4566000E-01,7.3184000E-04,2.4265000E-03,9.6902000E-01
3,154.72520,281.000,1.1529000E-03,7.8303000E-02,1.1529000E-03,1.0151000E-03,1.0040000E-03,6.4066000E-02,1.0096000E-03,3.1720000E-03,9.9403000E-01
3,150.28060,320.000,8.3263000E-04,1.8386000E-01,8.3263000E-04,6.7210000E-04,5.7731000E-04,1.5184000E-01,6.2470000E-04,2.0820000E-03,9.6648000E-01
3,231.68870,246.000,1.3369000E-03,4.7133000E-01,1.3369000E-03,6.4711000E-04,5.4553000E-04,4.1695000E-01,5.9632000E-04,2.5295000E-03,7.8729000E-01
3,137.43400,307.000,1.2650000E-03,9.0344000E-02,1.2650000E-03,1.1068000E-03,1.0691000E-03,7.3967000E-02,1.0880000E-03,3.4409000E-03,9.9204000E-01
3,141.51810,344.000,8.6422000E-04,1.3679000E-01,8.6422000E-04,7.0837000E-04,6.6991000E-04,1.1239000E-01,6.8914000E-04,2.2425000E-03,9.8190000E-01
3,218.98060,237.000,1.2708000E-03,4.4093000E-01,1.2708000E-03,6.1310000E-04,5.8312000E-04,3.8589000E-01,5.9811000E-04,2.4670000E-03,8.1699000E-01
3,134.90420,295.000,1.6086000E-03,8.8195000E-02,1.6086000E-03,1.3865000E-03,1.3836000E-03,7.2199000E-02,1.3850000E-03,4.3787000E-03,9.9245000E-01
3,132.08410,361.000,9.2392000E-04,1.2616000E-01,9.2392000E-04,7.5460000E-04,7.3995000E-04,1.0356000E-01,7.4727000E-04,2.4185000E-03,9.8468000E-01
3,169.84670,268.000,1.1327000E-03,2.9197000E-01,1.1327000E-03,7.0749000E-04,6.8300000E-04,2.4547000E-01,6.9525000E-04,2.5232000E-03,9.1996000E-01
3,108.86290,375.000,1.3646000E-03,1.1646000E-01,1.3646000E-03,1.1768000E-03,1.0873000E-03,9.5522000E-02,1.1321000E-03,3.6288000E-03,9.8666000E-01
3,127.89210,379.000,8.5386000E-04,7.9040000E-02,8.5386000E-04,7.8955000E-04,7.2863000E-04,6.4670000E-02,7.5909000E-04,2.3720000E-03,9.9374000E-01
3,173.33480,266.000,9.8402000E-04,1.6658000E-01,9.8402000E-04,7.7803000E-04,7.1918000E-04,1.3729000E-01,7.4860000E-04,2.4812000E-03,9.7320000E-01
3,176.17220,229.000,9.2527000E-04,1.5625000E-01,9.2527000E-04,8.1824000E-04,6.7250000E-04,1.2863000E-01,7.4537000E-04,2.4160000E-03,9.7479000E-01
3,178.66680,278.000,8.9104000E-04,1.6109000E-01,8.9104000E-04,7.8606000E-04,6.4098000E-04,1.3268000E-01,7.1352000E-04,2.3181000E-03,9.7314000E-01
3,179.55060,244.000,9.6624000E-04,1.7231000E-01,9.6624000E-04,8.0393000E-04,6.8264000E-04,1.4210000E-01,7.4329000E-04,2.4528000E-03,9.7021000E-01
3,169.86770,253.000,1.1324000E-03,2.5163000E-01,1.1324000E-03,8.9971000E-04,6.6934000E-04,2.0993000E-01,7.8452000E-04,2.7014000E-03,9.3395000E-01
3,164.39550,257.000,1.2679000E-03,5.1705000E-01,1.2679000E-03,6.0846000E-04,4.3501000E-04,4.6571000E-01,5.2174000E-04,2.3114000E-03,7.3378000E-01
3,191.73330,249.000,1.0586000E-03,2.9133000E-01,1.0586000E-03,7.9606000E-04,5.7359000E-04,2.4490000E-01,6.8483000E-04,2.4282000E-03,9.1151000E-01
3,169.72980,253.000,1.0689000E-03,3.9598000E-01,1.0689000E-03,7.3526000E-04,4.4257000E-04,3.4167000E-01,5.8891000E-04,2.2467000E-03,8.2808000E-01
3,162.61120,252.000,1.1019000E-03,4.2140000E-01,1.1019000E-03,5.9793000E-04,4.8807000E-04,3.6645000E-01,5.4300000E-04,2.1879000E-03,8.2901000E-01
3,308.88130,211.000,1.4095000E-03,5.0929000E-01,1.4095000E-03,6.7236000E-04,5.0207000E-04,4.5724000E-01,5.8722000E-04,2.5840000E-03,7.4464000E-01
3,254.74290,290.000,7.2569000E-04,1.6373000E-01,7.2569000E-04,5.8501000E-04,5.2905000E-04,1.3490000E-01,5.5703000E-04,1.8398000E-03,9.7386000E-01
3,177.69310,454.000,1.0044000E-03,9.8048000E-02,1.0044000E-03,8.7080000E-04,8.3605000E-04,8.0314000E-02,8.5343000E-04,2.7113000E-03,9.9063000E-01
3,162.42840,412.000,1.2963000E-03,3.6823000E-02,1.2963000E-03,1.2408000E-03,1.2051000E-03,3.0079000E-02,1.2230000E-03,3.7422000E-03,9.9865000E-01
3,171.08700,503.000,2.2784000E-03,8.7774000E-02,2.2784000E-03,2.1672000E-03,1.9144000E-03,7.1852000E-02,2.0408000E-03,6.3600000E-03,9.9209000E-01
3,182.02240,429.000,7.5853000E-04,6.8904000E-02,7.5853000E-04,7.3633000E-04,6.6360000E-04,5.6349000E-02,6.9997000E-04,2.1585000E-03,9.9514000E-01
3,188.53760,339.000,1.4043000E-03,5.1904000E-02,1.4043000E-03,1.3752000E-03,1.2709000E-03,4.2417000E-02,1.3231000E-03,4.0505000E-03,9.9726000E-01
3,170.44320,460.000,3.0180000E-03,1.5202000E-01,3.0180000E-03,2.6685000E-03,2.2134000E-03,1.2509000E-01,2.4410000E-03,7.8999000E-03,9.7622000E-01
3,175.42900,372.000,7.3221000E-04,7.7469000E-02,7.3221000E-04,6.8571000E-04,6.2665000E-04,6.3380000E-02,6.5618000E-04,2.0446000E-03,9.9394000E-01
3,194.43130,313.000,1.6562000E-03,9.0912000E-02,1.6562000E-03,1.5381000E-03,1.3792000E-03,7.4435000E-02,1.4587000E-03,4.5735000E-03,9.9162000E-01
3,186.18310,418.000,3.1794000E-03,9.9828000E-02,3.1794000E-03,3.0210000E-03,2.6096000E-03,8.1781000E-02,2.8153000E-03,8.8100000E-03,9.8970000E-01
3,200.04130,305.000,8.2483000E-04,1.1806000E-01,8.2483000E-04,7.8540000E-04,6.5387000E-04,9.6848000E-02,7.1964000E-04,2.2641000E-03,9.8543000E-01
3,214.23810,328.000,1.0555000E-03,2.8181000E-01,1.0555000E-03,7.3786000E-04,6.0500000E-04,2.3644000E-01,6.7143000E-04,2.3984000E-03,9.2215000E-01
3,171.71030,339.000,1.5786000E-03,1.9661000E-01,1.5786000E-03,1.1637000E-03,1.1117000E-03,1.6264000E-01,1.1377000E-03,3.8540000E-03,9.6322000E-01
3,122.67300,499.000,1.1397000E-03,1.4525000E-01,1.1397000E-03,9.5481000E-04,8.5628000E-04,1.1944000E-01,9.0555000E-04,2.9508000E-03,9.7920000E-01
3,188.95590,492.000,1.0030000E-03,1.0987000E-01,1.0030000E-03,8.6388000E-04,8.1255000E-04,9.0071000E-02,8.3822000E-04,2.6794000E-03,9.8819000E-01
3,174.65880,332.000,9.9414000E-04,9.3773000E-02,9.9414000E-04,8.7516000E-04,8.3038000E-04,7.6791000E-02,8.5277000E-04,2.6997000E-03,9.9138000E-01
3,166.88800,393.000,7.9865000E-04,4.7292000E-02,7.9865000E-04,7.5686000E-04,7.2696000E-04,3.8643000E-02,7.4191000E-04,2.2825000E-03,9.9777000E-01
3,215.19800,335.000,9.3315000E-04,1.1439000E-01,9.3315000E-04,7.9489000E-04,7.5128000E-04,9.3809000E-02,7.7309000E-04,2.4793000E-03,9.8725000E-01
3,160.91710,331.000,9.3031000E-04,1.1137000E-01,9.3031000E-04,8.3130000E-04,7.4364000E-04,9.1315000E-02,7.8747000E-04,2.5052000E-03,9.8755000E-01
3,169.57090,379.000,7.9370000E-04,1.2533000E-01,7.9370000E-04,6.7933000E-04,6.2082000E-04,1.0287000E-01,6.5007000E-04,2.0939000E-03,9.8453000E-01
3,249.08000,316.000,8.1977000E-04,1.3533000E-01,8.1977000E-04,6.7426000E-04,6.3667000E-04,1.1117000E-01,6.5547000E-04,2.1307000E-03,9.8227000E-01
3,179.49310,306.000,1.3967000E-03,3.9436000E-01,1.3967000E-03,7.8409000E-04,6.5995000E-04,3.4010000E-01,7.2202000E-04,2.8407000E-03,8.5124000E-01
3,300.85750,248.000,1.2739000E-03,3.4397000E-01,1.2739000E-03,8.5849000E-04,6.2374000E-04,2.9262000E-01,7.4111000E-04,2.7562000E-03,8.7970000E-01
3,188.15420,353.000,1.1257000E-03,4.2628000E-02,1.1257000E-03,1.0919000E-03,1.0343000E-03,3.4826000E-02,1.0631000E-03,3.2519000E-03,9.9817000E-01
3,204.52130,358.000,1.1373000E-03,1.3813000E-01,1.1373000E-03,9.4268000E-04,8.7327000E-04,1.1351000E-01,9.0798000E-04,2.9532000E-03,9.8142000E-01
3,235.28500,336.000,1.0044000E-03,2.0855000E-01,1.0044000E-03,8.1805000E-04,6.5506000E-04,1.7280000E-01,7.3656000E-04,2.4775000E-03,9.5563000E-01
3,170.71160,494.000,1.8898000E-03,2.4831000E-01,1.8898000E-03,1.2962000E-03,1.2065000E-03,2.0704000E-01,1.2514000E-03,4.3925000E-03,9.4156000E-01
3,185.90500,497.000,1.3930000E-03,1.6894000E-01,1.3930000E-03,1.1305000E-03,9.9965000E-04,1.3927000E-01,1.0651000E-03,3.5232000E-03,9.7194000E-01
3,192.12260,421.000,1.3486000E-03,1.3388000E-01,1.3486000E-03,1.1025000E-03,1.0555000E-03,1.0998000E-01,1.0790000E-03,3.5067000E-03,9.8270000E-01
3,96.61870,573.000,1.6739000E-03,2.2445000E-01,1.6739000E-03,1.2037000E-03,1.1070000E-03,1.8642000E-01,1.1554000E-03,3.9847000E-03,9.5193000E-01
3,162.81860,567.000,1.6919000E-03,2.8655000E-01,1.6919000E-03,1.1211000E-03,9.8902000E-04,2.4065000E-01,1.0551000E-03,3.8020000E-03,9.2162000E-01
